"postcode","Country","locality","state","sa4name","Region"
"6751","Australia","JUNA DOWNS","WA","Western Australia - Outback","AU_OTH"
"6751","Australia","KARIJINI","WA","Western Australia - Outback","AU_OTH"
"6751","Australia","MOUNT SHEILA","WA","Western Australia - Outback","AU_OTH"
"6751","Australia","MULGA DOWNS","WA","Western Australia - Outback","AU_OTH"
"6751","Australia","NANUTARRA","WA","Western Australia - Outback","AU_OTH"
"6751","Australia","ROCKLEA","WA","Western Australia - Outback","AU_OTH"
"6751","Australia","TOM PRICE","WA","Western Australia - Outback","AU_OTH"
"6751","Australia","WITTENOOM","WA","Western Australia - Outback","AU_OTH"
"6753","Australia","NEWMAN","WA","Western Australia - Outback","AU_OTH"
"6754","Australia","PARABURDOO","WA","Western Australia - Outback","AU_OTH"
"6758","Australia","NULLAGINE","WA","Western Australia - Outback","AU_OTH"
"6760","Australia","MARBLE BAR","WA","Western Australia - Outback","AU_OTH"
"6761","Australia","SHAY GAP","WA","","AU_OTH"
"6762","Australia","TELFER","WA","Western Australia - Outback","AU_OTH"
"6765","Australia","FITZROY CROSSING","WA","Western Australia - Outback","AU_OTH"
"6765","Australia","MOUNT HARDMAN","WA","Western Australia - Outback","AU_OTH"
"6770","Australia","HALLS CREEK","WA","Western Australia - Outback","AU_OTH"
"6770","Australia","MCBEATH","WA","Western Australia - Outback","AU_OTH"
"6770","Australia","MUELLER RANGES","WA","Western Australia - Outback","AU_OTH"
"6770","Australia","ORD RIVER","WA","Western Australia - Outback","AU_OTH"
"6770","Australia","PURNULULU","WA","Western Australia - Outback","AU_OTH"
"6770","Australia","STURT CREEK","WA","Western Australia - Outback","AU_OTH"
"6770","Australia","TANAMI","WA","Western Australia - Outback","AU_OTH"
"6798","Australia","CHRISTMAS ISLAND","WA","Other Territories","AU_OTH"
"6799","Australia","HOME ISLAND COCOS (KEELING) ISLANDS","WA","Other Territories","AU_OTH"
"6799","Australia","WEST ISLAND COCOS (KEELING) ISLANDS","WA","Other Territories","AU_OTH"
"6800","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6803","Australia","NORTHBRIDGE","WA","Perth - Inner","AU_PER"
"6809","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6817","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6820","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6827","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6830","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6831","Australia","PERTH ST GEORGES TCE","WA","","AU_OTH"
"6832","Australia","PERTH EAST ST GEORGES TCE","WA","","AU_OTH"
"6837","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6838","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6839","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6840","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6841","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6842","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6843","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6844","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6845","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6846","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6847","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6848","Australia","PERTH","WA","Perth - Inner","AU_PER"
"6849","Australia","PERTH BC","WA","","AU_OTH"
"6850","Australia","CLOISTERS SQUARE","WA","","AU_OTH"
"6850","Australia","CLOISTERS SQUARE PO","WA","","AU_OTH"
"6865","Australia","NORTHBRIDGE","WA","Perth - Inner","AU_PER"
"6872","Australia","WEST PERTH","WA","Perth - Inner","AU_PER"
"6892","Australia","EAST PERTH","WA","Perth - Inner","AU_PER"
"6900","Australia","LEEDERVILLE","WA","Perth - Inner","AU_PER"
"6901","Australia","WEST LEEDERVILLE","WA","Perth - Inner","AU_PER"
"6902","Australia","LEEDERVILLE","WA","Perth - Inner","AU_PER"
"6903","Australia","LEEDERVILLE","WA","Perth - Inner","AU_PER"
"6904","Australia","SUBIACO","WA","Perth - Inner","AU_PER"
"6904","Australia","SUBIACO PO","WA","","AU_OTH"
"6905","Australia","NORTHLANDS","WA","","AU_OTH"
"6905","Australia","NORTHLANDS PO","WA","","AU_OTH"
"6906","Australia","NORTH PERTH","WA","Perth - Inner","AU_PER"
"6907","Australia","NEDLANDS","WA","Perth - Inner","AU_PER"
"6909","Australia","NEDLANDS","WA","Perth - Inner","AU_PER"
"6910","Australia","CLAREMONT","WA","Perth - Inner","AU_PER"
"6911","Australia","COTTESLOE","WA","Perth - Inner","AU_PER"
"6912","Australia","MOSMAN PARK","WA","Perth - Inner","AU_PER"
"6913","Australia","WEMBLEY","WA","Perth - North West","AU_PER"
"6914","Australia","BALCATTA","WA","Perth - North West","AU_PER"
"6915","Australia","MOUNT HAWTHORN","WA","Perth - North West","AU_PER"
"6916","Australia","OSBORNE PARK","WA","Perth - North West","AU_PER"
"6916","Australia","OSBORNE PARK DC","WA","Perth - North West","AU_PER"
"6917","Australia","OSBORNE PARK","WA","Perth - North West","AU_PER"
"6918","Australia","INNALOO","WA","Perth - North West","AU_PER"
"6919","Australia","JOONDALUP DC","WA","Perth - North West","AU_PER"
"6920","Australia","NORTH BEACH","WA","Perth - North West","AU_PER"
"6921","Australia","KARRINYUP","WA","Perth - North West","AU_PER"
"6922","Australia","SCARBOROUGH","WA","Perth - North West","AU_PER"
"6923","Australia","HILLARYS","WA","Perth - North West","AU_PER"
"6924","Australia","GREENWOOD","WA","Perth - North West","AU_PER"
"6925","Australia","WALLISTON DC","WA","Perth - South East","AU_PER"
"6926","Australia","KALAMUNDA","WA","Perth - South East","AU_PER"
"6929","Australia","MOUNT LAWLEY","WA","Perth - North West","AU_PER"
"6931","Australia","MAYLANDS","WA","Perth - North East","AU_PER"
"6932","Australia","INGLEWOOD","WA","Perth - North West","AU_PER"
"6933","Australia","BAYSWATER","WA","Perth - North East","AU_PER"
"6934","Australia","BASSENDEAN","WA","Perth - North East","AU_PER"
"6935","Australia","GUILDFORD","WA","Perth - South East","AU_PER"
"6936","Australia","MIDLAND DC","WA","","AU_OTH"
"6937","Australia","TUART HILL","WA","Perth - North West","AU_PER"
"6938","Australia","TUART HILL","WA","Perth - North West","AU_PER"
"6939","Australia","TUART HILL","WA","Perth - North West","AU_PER"
"6940","Australia","TUART HILL","WA","Perth - North West","AU_PER"
"6941","Australia","MIRRABOOKA","WA","Perth - North West","AU_PER"
"6942","Australia","BASSENDEAN DC","WA","Perth - North East","AU_PER"
"6943","Australia","MORLEY","WA","Perth - North West","AU_PER"
"6944","Australia","MALAGA","WA","Perth - North East","AU_PER"
"6945","Australia","MALAGA DC","WA","","AU_OTH"
"6946","Australia","WANNEROO","WA","Perth - North West","AU_PER"
"6947","Australia","WANGARA DC","WA","Perth - North West","AU_PER"
"6951","Australia","SOUTH PERTH","WA","Perth - South East","AU_PER"
"6952","Australia","COMO","WA","Perth - South East","AU_PER"
"6953","Australia","APPLECROSS","WA","Perth - South West","AU_PER"
"6954","Australia","BOORAGOON","WA","Perth - South West","AU_PER"
"6955","Australia","WILLETTON","WA","Perth - South West","AU_PER"
"6956","Australia","MELVILLE","WA","Perth - South West","AU_PER"
"6957","Australia","PALMYRA","WA","Perth - South West","AU_PER"
"6958","Australia","ROYAL AUSTRALIAN NAVY WARSHIPS","WA","","AU_OTH"
"6959","Australia","FREMANTLE","WA","Perth - South West","AU_PER"
"6960","Australia","MYAREE BC","WA","","AU_OTH"
"6961","Australia","PALMYRA DC","WA","Perth - South West","AU_PER"
"6963","Australia","HAMILTON HILL","WA","Perth - South West","AU_PER"
"6964","Australia","SUCCESS","WA","Perth - South West","AU_PER"
"6965","Australia","BIBRA LAKE DC","WA","Perth - South West","AU_PER"
"6966","Australia","KWINANA","WA","","AU_OTH"
"6967","Australia","ROCKINGHAM DC","WA","Perth - South West","AU_PER"
"6968","Australia","ROCKINGHAM","WA","Perth - South West","AU_PER"
"6969","Australia","ROCKINGHAM BEACH","WA","Perth - South West","AU_PER"
"6970","Australia","CANNING VALE DC","WA","Perth - South West","AU_PER"
"6979","Australia","VICTORIA PARK","WA","Perth - South East","AU_PER"
"6980","Australia","CANNINGTON","WA","Perth - South East","AU_PER"
"6981","Australia","EAST VICTORIA PARK","WA","Perth - South East","AU_PER"
"6982","Australia","BENTLEY","WA","Perth - South East","AU_PER"
"6983","Australia","BENTLEY DC","WA","Perth - South East","AU_PER"
"6984","Australia","BELMONT","WA","Perth - South East","AU_PER"
"6985","Australia","CLOVERDALE","WA","Perth - South East","AU_PER"
"6986","Australia","WELSHPOOL DC","WA","Perth - South East","AU_PER"
"6987","Australia","CANNINGTON","WA","Perth - South East","AU_PER"
"6988","Australia","THORNLIE","WA","Perth - South East","AU_PER"
"6989","Australia","MADDINGTON","WA","Perth - South East","AU_PER"
"6990","Australia","GOSNELLS","WA","Perth - South East","AU_PER"
"6991","Australia","KELMSCOTT","WA","Western Australia - Wheat Belt","AU_OTH"
"6992","Australia","ARMADALE","WA","Perth - South East","AU_PER"
"6997","Australia","KELMSCOTT DC","WA","Western Australia - Wheat Belt","AU_OTH"
"7000","Australia","BATHURST STREET PO","TAS","Hobart","AU_HBA"
"7000","Australia","GLEBE","TAS","Hobart","AU_HBA"
"7000","Australia","HOBART","TAS","Hobart","AU_HBA"
"7000","Australia","MOUNT STUART","TAS","Hobart","AU_HBA"
"7000","Australia","NORTH HOBART","TAS","Hobart","AU_HBA"
"7000","Australia","QUEENS DOMAIN","TAS","Hobart","AU_HBA"
"7000","Australia","WEST HOBART","TAS","Hobart","AU_HBA"
"7001","Australia","HOBART","TAS","South East","AU_OTH"
"7001","Australia","TASMAN ISLAND","TAS","South East","AU_OTH"
"7002","Australia","NORTH HOBART","TAS","Hobart","AU_HBA"
"7004","Australia","BATTERY POINT","TAS","Hobart","AU_HBA"
"7004","Australia","SOUTH HOBART","TAS","Hobart","AU_HBA"
"7005","Australia","DYNNYRNE","TAS","Hobart","AU_HBA"
"7005","Australia","LOWER SANDY BAY","TAS","Hobart","AU_HBA"
"7005","Australia","SANDY BAY","TAS","Hobart","AU_HBA"
"7005","Australia","UNIVERSITY OF TASMANIA","TAS","Hobart","AU_HBA"
"7006","Australia","SANDY BAY","TAS","Hobart","AU_HBA"
"7007","Australia","MOUNT NELSON","TAS","Hobart","AU_HBA"
"7007","Australia","TOLMANS HILL","TAS","Hobart","AU_HBA"
"7008","Australia","CORNELIAN BAY","TAS","Hobart","AU_HBA"
"7008","Australia","LENAH VALLEY","TAS","Hobart","AU_HBA"
"7008","Australia","NEW TOWN","TAS","Hobart","AU_HBA"
"7009","Australia","DERWENT PARK","TAS","Hobart","AU_HBA"
"7009","Australia","LUTANA","TAS","Hobart","AU_HBA"
"7009","Australia","MOONAH","TAS","Hobart","AU_HBA"
"7009","Australia","WEST MOONAH","TAS","Hobart","AU_HBA"
"7010","Australia","DOWSING POINT","TAS","Hobart","AU_HBA"
"7010","Australia","ELWICK","TAS","Hobart","AU_HBA"
"7010","Australia","GLENORCHY","TAS","Hobart","AU_HBA"
"7010","Australia","GOODWOOD","TAS","Hobart","AU_HBA"
"7010","Australia","MONTROSE","TAS","Hobart","AU_HBA"
"7010","Australia","ROSETTA","TAS","Hobart","AU_HBA"
"7011","Australia","AUSTINS FERRY","TAS","Hobart","AU_HBA"
"7011","Australia","BERRIEDALE","TAS","Hobart","AU_HBA"
"7011","Australia","CHIGWELL","TAS","Hobart","AU_HBA"
"7011","Australia","CLAREMONT","TAS","Hobart","AU_HBA"
"7012","Australia","COLLINSVALE","TAS","South East","AU_OTH"
"7012","Australia","GLENLUSK","TAS","South East","AU_OTH"
"7015","Australia","FLAGSTAFF GULLY","TAS","Hobart","AU_HBA"
"7015","Australia","GEILSTON BAY","TAS","Hobart","AU_HBA"
"7015","Australia","LINDISFARNE","TAS","Hobart","AU_HBA"
"7015","Australia","ROSE BAY","TAS","Hobart","AU_HBA"
"7016","Australia","RISDON VALE","TAS","Hobart","AU_HBA"
"7017","Australia","GRASSTREE HILL","TAS","South East","AU_OTH"
"7017","Australia","HONEYWOOD","TAS","South East","AU_OTH"
"7017","Australia","OLD BEACH","TAS","South East","AU_OTH"
"7017","Australia","OTAGO","TAS","South East","AU_OTH"
"7017","Australia","RISDON","TAS","South East","AU_OTH"
"7017","Australia","TEA TREE","TAS","South East","AU_OTH"
"7018","Australia","BELLERIVE","TAS","Hobart","AU_HBA"
"7018","Australia","HOWRAH","TAS","Hobart","AU_HBA"
"7018","Australia","MONTAGU BAY","TAS","Hobart","AU_HBA"
"7018","Australia","MORNINGTON","TAS","Hobart","AU_HBA"
"7018","Australia","ROSNY","TAS","Hobart","AU_HBA"
"7018","Australia","ROSNY PARK","TAS","Hobart","AU_HBA"
"7018","Australia","TRANMERE","TAS","Hobart","AU_HBA"
"7018","Australia","WARRANE","TAS","Hobart","AU_HBA"
"7019","Australia","CLARENDON VALE","TAS","Hobart","AU_HBA"
"7019","Australia","OAKDOWNS","TAS","Hobart","AU_HBA"
"7019","Australia","ROKEBY","TAS","Hobart","AU_HBA"
"7020","Australia","CLIFTON BEACH","TAS","Hobart","AU_HBA"
"7020","Australia","SANDFORD","TAS","Hobart","AU_HBA"
"7021","Australia","LAUDERDALE","TAS","Hobart","AU_HBA"
"7022","Australia","SOUTH ARM","TAS","Hobart","AU_HBA"
"7023","Australia","OPOSSUM BAY","TAS","Hobart","AU_HBA"
"7024","Australia","CREMORNE","TAS","Hobart","AU_HBA"
"7025","Australia","DULCOT","TAS","Hobart","AU_HBA"
"7025","Australia","RICHMOND","TAS","Hobart","AU_HBA"
"7026","Australia","CAMPANIA","TAS","South East","AU_OTH"
"7027","Australia","COLEBROOK","TAS","South East","AU_OTH"
"7030","Australia","APSLEY","TAS","South East","AU_OTH"
"7030","Australia","ARTHURS LAKE","TAS","South East","AU_OTH"
"7030","Australia","BAGDAD","TAS","South East","AU_OTH"
"7030","Australia","BAGDAD NORTH","TAS","South East","AU_OTH"
"7030","Australia","BOTHWELL","TAS","South East","AU_OTH"
"7030","Australia","BRIDGEWATER","TAS","South East","AU_OTH"
"7030","Australia","BRIGHTON","TAS","South East","AU_OTH"
"7030","Australia","BROADMARSH","TAS","South East","AU_OTH"
"7030","Australia","CRAMPS BAY","TAS","South East","AU_OTH"
"7030","Australia","DROMEDARY","TAS","South East","AU_OTH"
"7030","Australia","DYSART","TAS","South East","AU_OTH"
"7030","Australia","ELDERSLIE","TAS","South East","AU_OTH"
"7030","Australia","FLINTSTONE","TAS","South East","AU_OTH"
"7030","Australia","GAGEBROOK","TAS","South East","AU_OTH"
"7030","Australia","GRANTON","TAS","South East","AU_OTH"
"7030","Australia","HERDSMANS COVE","TAS","South East","AU_OTH"
"7030","Australia","HERMITAGE","TAS","South East","AU_OTH"
"7030","Australia","INTERLAKEN","TAS","South East","AU_OTH"
"7030","Australia","JERICHO","TAS","South East","AU_OTH"
"7030","Australia","KEMPTON","TAS","South East","AU_OTH"
"7030","Australia","LAKE SORELL","TAS","South East","AU_OTH"
"7030","Australia","LIAWENEE","TAS","South East","AU_OTH"
"7030","Australia","LOWER MARSHES","TAS","South East","AU_OTH"
"7030","Australia","MANGALORE","TAS","South East","AU_OTH"
"7030","Australia","MELTON MOWBRAY","TAS","South East","AU_OTH"
"7030","Australia","MIENA","TAS","South East","AU_OTH"
"7030","Australia","MILLERS BLUFF","TAS","South East","AU_OTH"
"7030","Australia","MORASS BAY","TAS","South East","AU_OTH"
"7030","Australia","PELHAM","TAS","South East","AU_OTH"
"7030","Australia","PONTVILLE","TAS","South East","AU_OTH"
"7030","Australia","SHANNON","TAS","South East","AU_OTH"
"7030","Australia","STEPPES","TAS","South East","AU_OTH"
"7030","Australia","TODS CORNER","TAS","South East","AU_OTH"
"7030","Australia","WADDAMANA","TAS","South East","AU_OTH"
"7030","Australia","WILBURVILLE","TAS","South East","AU_OTH"
"7050","Australia","ALBION HEIGHTS","TAS","Hobart","AU_HBA"
"7050","Australia","KINGSTON","TAS","Hobart","AU_HBA"
"7050","Australia","KINGSTON BEACH","TAS","Hobart","AU_HBA"
"7051","Australia","KINGSTON","TAS","Hobart","AU_HBA"
"7052","Australia","BLACKMANS BAY","TAS","Hobart","AU_HBA"
"7053","Australia","BONNET HILL","TAS","Hobart","AU_HBA"
"7053","Australia","TAROONA","TAS","Hobart","AU_HBA"
"7054","Australia","BARRETTA","TAS","South East","AU_OTH"
"7054","Australia","CONINGHAM","TAS","South East","AU_OTH"
"7054","Australia","ELECTRONA","TAS","South East","AU_OTH"
"7054","Australia","FERN TREE","TAS","South East","AU_OTH"
"7054","Australia","HOWDEN","TAS","South East","AU_OTH"
"7054","Australia","LESLIE VALE","TAS","South East","AU_OTH"
"7054","Australia","LOWER SNUG","TAS","South East","AU_OTH"
"7054","Australia","MARGATE","TAS","South East","AU_OTH"
"7054","Australia","NEIKA","TAS","South East","AU_OTH"
"7054","Australia","NIERINNA","TAS","South East","AU_OTH"
"7054","Australia","PIERSONS POINT","TAS","South East","AU_OTH"
"7054","Australia","RIDGEWAY","TAS","South East","AU_OTH"
"7054","Australia","SNUG","TAS","South East","AU_OTH"
"7054","Australia","TINDERBOX","TAS","South East","AU_OTH"
"7054","Australia","WELLINGTON PARK","TAS","South East","AU_OTH"
"7055","Australia","HUNTINGFIELD","TAS","Hobart","AU_HBA"
"7109","Australia","CATAMARAN","TAS","South East","AU_OTH"
"7109","Australia","CRABTREE","TAS","South East","AU_OTH"
"7109","Australia","CRADOC","TAS","South East","AU_OTH"
"7109","Australia","GLAZIERS BAY","TAS","South East","AU_OTH"
"7109","Australia","GLEN HUON","TAS","South East","AU_OTH"
"7109","Australia","GLENDEVIE","TAS","South East","AU_OTH"
"7109","Australia","GROVE","TAS","South East","AU_OTH"
"7109","Australia","HASTINGS","TAS","South East","AU_OTH"
"7109","Australia","HUONVILLE","TAS","South East","AU_OTH"
"7109","Australia","IDA BAY","TAS","South East","AU_OTH"
"7109","Australia","JUDBURY","TAS","South East","AU_OTH"
"7109","Australia","LONNAVALE","TAS","South East","AU_OTH"
"7109","Australia","LOWER LONGLEY","TAS","South East","AU_OTH"
"7109","Australia","LOWER WATTLE GROVE","TAS","South East","AU_OTH"
"7109","Australia","LUCASTON","TAS","South East","AU_OTH"
"7109","Australia","LUNE RIVER","TAS","South East","AU_OTH"
"7109","Australia","LYMINGTON","TAS","South East","AU_OTH"
"7109","Australia","MOUNTAIN RIVER","TAS","South East","AU_OTH"
"7109","Australia","PETCHEYS BAY","TAS","South East","AU_OTH"
"7109","Australia","RAMINEA","TAS","South East","AU_OTH"
"7109","Australia","RANELAGH","TAS","South East","AU_OTH"
"7109","Australia","RECHERCHE","TAS","South East","AU_OTH"
"7109","Australia","SOUTHPORT","TAS","South East","AU_OTH"
"7109","Australia","SOUTHPORT LAGOON","TAS","South East","AU_OTH"
"7109","Australia","STRATHBLANE","TAS","South East","AU_OTH"
"7109","Australia","WATERLOO","TAS","South East","AU_OTH"
"7109","Australia","WATTLE GROVE","TAS","South East","AU_OTH"
"7109","Australia","WOODSTOCK","TAS","South East","AU_OTH"
"7112","Australia","ABELS BAY","TAS","South East","AU_OTH"
"7112","Australia","CHARLOTTE COVE","TAS","South East","AU_OTH"
"7112","Australia","CYGNET","TAS","South East","AU_OTH"
"7112","Australia","DEEP BAY","TAS","South East","AU_OTH"
"7112","Australia","EGGS AND BACON BAY","TAS","South East","AU_OTH"
"7112","Australia","GARDEN ISLAND CREEK","TAS","South East","AU_OTH"
"7112","Australia","GARDNERS BAY","TAS","South East","AU_OTH"
"7112","Australia","NICHOLLS RIVULET","TAS","South East","AU_OTH"
"7112","Australia","RANDALLS BAY","TAS","South East","AU_OTH"
"7112","Australia","VERONA SANDS","TAS","South East","AU_OTH"
"7113","Australia","FRANKLIN","TAS","South East","AU_OTH"
"7116","Australia","BROOKS BAY","TAS","South East","AU_OTH"
"7116","Australia","CAIRNS BAY","TAS","South East","AU_OTH"
"7116","Australia","CASTLE FORBES BAY","TAS","South East","AU_OTH"
"7116","Australia","GEEVESTON","TAS","South East","AU_OTH"
"7116","Australia","POLICE POINT","TAS","South East","AU_OTH"
"7116","Australia","PORT HUON","TAS","South East","AU_OTH"
"7116","Australia","SURGES BAY","TAS","South East","AU_OTH"
"7116","Australia","SURVEYORS BAY","TAS","South East","AU_OTH"
"7117","Australia","DOVER","TAS","South East","AU_OTH"
"7119","Australia","STONOR","TAS","South East","AU_OTH"
"7120","Australia","ANDOVER","TAS","South East","AU_OTH"
"7120","Australia","ANTILL PONDS","TAS","South East","AU_OTH"
"7120","Australia","BADEN","TAS","South East","AU_OTH"
"7120","Australia","LEMONT","TAS","South East","AU_OTH"
"7120","Australia","LEVENDALE","TAS","South East","AU_OTH"
"7120","Australia","MOUNT SEYMOUR","TAS","South East","AU_OTH"
"7120","Australia","OATLANDS","TAS","South East","AU_OTH"
"7120","Australia","PARATTAH","TAS","South East","AU_OTH"
"7120","Australia","PAWTELLA","TAS","South East","AU_OTH"
"7120","Australia","RHYNDASTON","TAS","South East","AU_OTH"
"7120","Australia","STONEHENGE","TAS","South East","AU_OTH"
"7120","Australia","SWANSTON","TAS","South East","AU_OTH"
"7120","Australia","TIBERIAS","TAS","South East","AU_OTH"
"7120","Australia","TUNBRIDGE","TAS","South East","AU_OTH"
"7120","Australia","TUNNACK","TAS","South East","AU_OTH"
"7120","Australia","WHITEFOORD","TAS","South East","AU_OTH"
"7120","Australia","WOODBURY","TAS","South East","AU_OTH"
"7120","Australia","WOODSDALE","TAS","South East","AU_OTH"
"7120","Australia","YORK PLAINS","TAS","South East","AU_OTH"
"7139","Australia","STRATHGORDON","TAS","South East","AU_OTH"
"7140","Australia","BLACK HILLS","TAS","West and North West","AU_OTH"
"7140","Australia","BOYER","TAS","West and North West","AU_OTH"
"7140","Australia","BRADYS LAKE","TAS","West and North West","AU_OTH"
"7140","Australia","BRONTE PARK","TAS","West and North West","AU_OTH"
"7140","Australia","BUSHY PARK","TAS","West and North West","AU_OTH"
"7140","Australia","BUTLERS GORGE","TAS","West and North West","AU_OTH"
"7140","Australia","DEE","TAS","West and North West","AU_OTH"
"7140","Australia","DERWENT BRIDGE","TAS","West and North West","AU_OTH"
"7140","Australia","ELLENDALE","TAS","West and North West","AU_OTH"
"7140","Australia","FENTONBURY","TAS","West and North West","AU_OTH"
"7140","Australia","FITZGERALD","TAS","West and North West","AU_OTH"
"7140","Australia","FLORENTINE","TAS","West and North West","AU_OTH"
"7140","Australia","GLENFERN","TAS","West and North West","AU_OTH"
"7140","Australia","GLENORA","TAS","West and North West","AU_OTH"
"7140","Australia","GRETNA","TAS","West and North West","AU_OTH"
"7140","Australia","HAMILTON","TAS","West and North West","AU_OTH"
"7140","Australia","HAYES","TAS","West and North West","AU_OTH"
"7140","Australia","HOLLOW TREE","TAS","West and North West","AU_OTH"
"7140","Australia","KARANJA","TAS","West and North West","AU_OTH"
"7140","Australia","LACHLAN","TAS","West and North West","AU_OTH"
"7140","Australia","LAKE ST CLAIR","TAS","West and North West","AU_OTH"
"7140","Australia","LAWITTA","TAS","West and North West","AU_OTH"
"7140","Australia","LITTLE PINE LAGOON","TAS","West and North West","AU_OTH"
"7140","Australia","LONDON LAKES","TAS","West and North West","AU_OTH"
"7140","Australia","MACQUARIE PLAINS","TAS","West and North West","AU_OTH"
"7140","Australia","MAGRA","TAS","West and North West","AU_OTH"
"7140","Australia","MALBINA","TAS","West and North West","AU_OTH"
"7140","Australia","MAYDENA","TAS","West and North West","AU_OTH"
"7140","Australia","MEADOWBANK","TAS","West and North West","AU_OTH"
"7140","Australia","MOLESWORTH","TAS","West and North West","AU_OTH"
"7140","Australia","MOOGARA","TAS","West and North West","AU_OTH"
"7140","Australia","MOUNT FIELD","TAS","West and North West","AU_OTH"
"7140","Australia","MOUNT LLOYD","TAS","West and North West","AU_OTH"
"7140","Australia","NATIONAL PARK","TAS","West and North West","AU_OTH"
"7140","Australia","NEW NORFOLK","TAS","West and North West","AU_OTH"
"7140","Australia","OSTERLEY","TAS","West and North West","AU_OTH"
"7140","Australia","OUSE","TAS","West and North West","AU_OTH"
"7140","Australia","PLENTY","TAS","West and North West","AU_OTH"
"7140","Australia","ROSEGARLAND","TAS","West and North West","AU_OTH"
"7140","Australia","SORELL CREEK","TAS","West and North West","AU_OTH"
"7140","Australia","STRICKLAND","TAS","West and North West","AU_OTH"
"7140","Australia","STYX","TAS","West and North West","AU_OTH"
"7140","Australia","TARRALEAH","TAS","West and North West","AU_OTH"
"7140","Australia","TYENNA","TAS","West and North West","AU_OTH"
"7140","Australia","UXBRIDGE","TAS","West and North West","AU_OTH"
"7140","Australia","VICTORIA VALLEY","TAS","West and North West","AU_OTH"
"7140","Australia","WAYATINAH","TAS","West and North West","AU_OTH"
"7140","Australia","WESTERWAY","TAS","West and North West","AU_OTH"
"7150","Australia","ADVENTURE BAY","TAS","South East","AU_OTH"
"7150","Australia","ALLENS RIVULET","TAS","South East","AU_OTH"
"7150","Australia","ALONNAH","TAS","South East","AU_OTH"
"7150","Australia","APOLLO BAY","TAS","South East","AU_OTH"
"7150","Australia","BARNES BAY","TAS","South East","AU_OTH"
"7150","Australia","DENNES POINT","TAS","South East","AU_OTH"
"7150","Australia","GORDON","TAS","South East","AU_OTH"
"7150","Australia","GREAT BAY","TAS","South East","AU_OTH"
"7150","Australia","KAOOTA","TAS","South East","AU_OTH"
"7150","Australia","KILLORA","TAS","South East","AU_OTH"
"7150","Australia","LONGLEY","TAS","South East","AU_OTH"
"7150","Australia","LUNAWANNA","TAS","South East","AU_OTH"
"7150","Australia","NORTH BRUNY","TAS","South East","AU_OTH"
"7150","Australia","OYSTER COVE","TAS","South East","AU_OTH"
"7150","Australia","PELVERATA","TAS","South East","AU_OTH"
"7150","Australia","SANDFLY","TAS","South East","AU_OTH"
"7150","Australia","SIMPSONS BAY","TAS","South East","AU_OTH"
"7150","Australia","SOUTH BRUNY","TAS","South East","AU_OTH"
"7150","Australia","UPPER WOODSTOCK","TAS","South East","AU_OTH"
"7151","Australia","CASEY","TAS","","AU_OTH"
"7151","Australia","DAVIS","TAS","","AU_OTH"
"7151","Australia","MACQUARIE","TAS","","AU_OTH"
"7151","Australia","MACQUARIE ISLAND","TAS","","AU_OTH"
"7151","Australia","MAWSON","TAS","","AU_OTH"
"7155","Australia","KETTERING","TAS","South East","AU_OTH"
"7162","Australia","BIRCHS BAY","TAS","South East","AU_OTH"
"7162","Australia","WOODBRIDGE","TAS","South East","AU_OTH"
"7163","Australia","FLOWERPOT","TAS","South East","AU_OTH"
"7163","Australia","MIDDLETON","TAS","South East","AU_OTH"
"7170","Australia","ACTON PARK","TAS","Hobart","AU_HBA"
"7170","Australia","CAMBRIDGE","TAS","Hobart","AU_HBA"
"7170","Australia","MOUNT RUMNEY","TAS","Hobart","AU_HBA"
"7170","Australia","ROCHES BEACH","TAS","Hobart","AU_HBA"
"7170","Australia","SEVEN MILE BEACH","TAS","Hobart","AU_HBA"
"7171","Australia","MIDWAY POINT","TAS","Hobart","AU_HBA"
"7171","Australia","PENNA","TAS","Hobart","AU_HBA"
"7172","Australia","NUGENT","TAS","South East","AU_OTH"
"7172","Australia","ORIELTON","TAS","South East","AU_OTH"
"7172","Australia","PAWLEENA","TAS","South East","AU_OTH"
"7172","Australia","SORELL","TAS","South East","AU_OTH"
"7172","Australia","WATTLE HILL","TAS","South East","AU_OTH"
"7173","Australia","CARLTON","TAS","Hobart","AU_HBA"
"7173","Australia","CARLTON RIVER","TAS","Hobart","AU_HBA"
"7173","Australia","CONNELLYS MARSH","TAS","Hobart","AU_HBA"
"7173","Australia","DODGES FERRY","TAS","Hobart","AU_HBA"
